"ai_debug_nav","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_debug_node_connect","cmd",,,,,,,,,,,,,,,,,,,,"Debug the attempted connection between two nodes"
"ai_debug_ragdoll_magnets","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_debug_shoot_positions","0       ",,,,"CHEAT",,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,""
"ai_debug_speech","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_debug_squads","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_debug_think_ticks","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_debugscriptconditions","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_default_efficient","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_disable","cmd",,,,,,,,,,,,,,,,,,,,"Bi-passes all AI logic routines and puts all NPCs into their idle animations.  Can be used to get NPCs out of your way and to t"
"ai_drawbattlelines","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ai_drop_hint","cmd",,,,,,,,,,,,,,,,,,,,"Drop an ai_hint at the player's current eye position."
"ai_dump_hints","cmd",,,,,,,,,,,,,,,,,,,,""
"ai_efficiency_override","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_enable_fear_behavior","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_expression_frametime","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Maximum frametime to still play background expressions."
"ai_expression_optimization","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Disable npc background expressions when you can't see them."
"ai_fear_player_dist","720     ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_find_lateral_cover","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_find_lateral_los","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_follow_use_points","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_follow_use_points_when_moving","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_force_serverside_ragdoll","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_frametime_limit","50      ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"frametime limit for min efficiency AIE_NORMAL (in sec's)."
"ai_hull","cmd",,,,,,,,,,,,,,,,,,,,"Controls which connections are shown when ai_show_hull or ai_show_connect commands are used
	Arguments:	NPC name or classname, "
"ai_lead_time","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_LOS_mode","0       ",,,"GAMEDLL",,,,,,,,"REPLICATED",,,,,,,,,""
"ai_moveprobe_debug","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_moveprobe_jump_debug","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_moveprobe_usetracelist","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_nav_debug_experimental_pathing","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Draw paths tried during search for bodysnatcher pathing"
"ai_navigator_generate_spikes","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_navigator_generate_spikes_strength","8       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_next_hull","cmd",,,,,,,,,,,,,,,,,,,,"Cycles through the various hull sizes.  Currently selected hull size is written to the screen.  Controls which connections are "
"ai_no_local_paths","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_no_node_cache","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_no_select_box","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_no_steer","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_no_talk_delay","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_nodes","cmd",,,,,,,,,,,,,,,,,,,,"Toggles node display.  First call displays the nodes for the given network as green objects.  Second call  displays the nodes a"
"ai_norebuildgraph","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_path_adjust_speed_on_immediate_turns","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_path_insert_pause_at_est_end","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_path_insert_pause_at_obstruction","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_post_frame_navigation","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_radial_max_link_dist","512     ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_reaction_delay_alert","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_reaction_delay_idle","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_rebalance_thinks","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_report_task_timings_on_limit","0       ","ARCHIVE",,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_resume","cmd",,,,,,,,,,,,,,,,,,,,"If NPC is stepping through tasks (see ai_step ) will resume normal processing."
"ai_sequence_debug","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_set_move_height_epsilon","cmd",,,,,,,,,,,,,,,,,,,,"Set how high AI bumps up ground walkers when checking steps"
"ai_setenabled","cmd",,,,,,,,,,,,,,,,,,,,"Like ai_disable but you manually specify the state (with a 0 or 1) instead of toggling it."
"ai_setupbones_debug","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Shows that bones that are setup every think"
"ai_shot_bias","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_shot_bias_max","1       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,""
"ai_shot_bias_min","-1      ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,""
"ai_shot_stats","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_shot_stats_term","1000    ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_show_connect","cmd",,,,,,,,,,,,,,,,,,,,"Displays the allowed connections between each node for the currently selected hull type.  Hulls are color code as follows:
	Gre"
"ai_show_connect_crawl","cmd",,,,,,,,,,,,,,,,,,,,"Displays the allowed connections between each node for the currently selected hull type.  Hulls are color code as follows:
	Gre"
"ai_show_connect_fly","cmd",,,,,,,,,,,,,,,,,,,,"Displays the allowed connections between each node for the currently selected hull type.  Hulls are color code as follows:
	Gre"
"ai_show_connect_jump","cmd",,,,,,,,,,,,,,,,,,,,"Displays the allowed connections between each node for the currently selected hull type.  Hulls are color code as follows:
	Gre"
"ai_show_graph_connect","cmd",,,,,,,,,,,,,,,,,,,,"Toggles graph connection display for the node that the player is looking at.  Nodes that are connected to the selected node by "
"ai_show_grid","cmd",,,,,,,,,,,,,,,,,,,,"Draw a grid on the floor where looking."
"ai_show_hints","cmd",,,,,,,,,,,,,,,,,,,,"Displays all hints as small boxes
	Blue		- hint is available for use
	Red		- hint is currently being used by an NPC
	Orange		- "
"ai_show_hull","cmd",,,,,,,,,,,,,,,,,,,,"Displays the allowed hulls between each node for the currently selected hull type.  Hulls are color code as follows:
	Green		- "
"ai_show_hull_attacks","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_show_node","cmd",,,,,,,,,,,,,,,,,,,,"Highlight the specified node"
"ai_show_think_tolerance","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_show_visibility","cmd",,,,,,,,,,,,,,,,,,,,"Toggles visibility display for the node that the player is looking at.  Nodes that are visible from the selected node will be d"
"ai_simulate_task_overtime","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_spread_cone_focus_time","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_spread_defocused_cone_multiplier","3       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_spread_pattern_focus_time","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_step","cmd",,,,,,,,,,,,,,,,,,,,"NPCs will freeze after completing their current task.  To complete the next task, use 'ai_step' again.  To resume processing no"
"ai_strong_optimizations","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_strong_optimizations_no_checkstand","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_task_pre_script","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_test_los","cmd",,,,,,,,,,,,,,,,,,,,"Test AI LOS from the player's POV"
"ai_test_moveprobe_ignoresmall","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_think_limit_label","0       ","ARCHIVE",,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_use_clipped_paths","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_use_efficiency","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_use_frame_think_limits","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_use_think_optimizations","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_use_visibility_cache","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"ai_vehicle_avoidance","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,""
"ainet_generate_report","cmd",,,,,,,,,,,,,,,,,,,,"Generate a report to the console."
"ainet_generate_report_only","cmd",,,,,,,,,,,,,,,,,,,,"Generate a report to the console."
"air_density","cmd",,,,,,,,,,,,,,,,,,,,"Changes the density of air for drag computations."
"alias","cmd",,,,,,,,,,,,,,,,,,,,"Alias a command."
"all_pick_force_test","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"'-alt1'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+alt1'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-alt2'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+alt2'","cmd",,,,,,,,,,,,,,,,,,,,""
"anim_3wayblend","1       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"Toggle the 3-way animation blending code."
"anim_showmainactivity","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,"Show the idle, walk, run, and/or sprint activities."
"askconnect_accept","cmd",,,,,,,,,,,,,,,,,,,,"Accept a redirect request by the server."
"asw_engine_finished_building_map","cmd",,,,,,,,,,,,,,,,,,,,"Notify engine that we've finished building a map"
"async_allow_held_files","1       ",,,,,,,,,,,,,,,,,,,,"Allow AsyncBegin/EndRead()"
"async_mode","0       ",,,,,,,,,,,,,,,,,,,,"Set the async filesystem mode (0 = async, 1 = synchronous)"
"async_resume","cmd",,,,,,,,,,,,,,,,,,,,""
"async_serialize","0       ",,,,,,,,,,,,,,,,,,,,"Force async reads to serialize for profiling"
"async_simulate_delay","0       ",,,,,,,,,,,,,,,,,,,,"Simulate a delay of up to a set msec per file operation"
"async_suspend","cmd",,,,,,,,,,,,,,,,,,,,""
"'+attack'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-attack'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-attack2'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+attack2'","cmd",,,,,,,,,,,,,,,,,,,,""
"audit_save_in_memory","cmd",,,,,,,,,,,,,,,,,,,,"Audit the memory usage and files in the save-to-memory system"
"autoaim_max_deflect","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"autoaim_max_dist","2160    ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"autosave","cmd",,,,,,,,,,,,,,,,,,,,"Autosave"
"autosavedangerous","cmd",,,,,,,,,,,,,,,,,,,,"AutoSaveDangerous"
"autosavedangerousissafe","cmd",,,,,,,,,,,,,,,,,,,,""
"'-back'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+back'","cmd",,,,,,,,,,,,,,,,,,,,""
"banid","cmd",,,,,,,,,,,,,,,,,,,,"Add a user ID to the ban list."
"banip","cmd",,,,,,,,,,,,,,,,,,,,"Add an IP address to the ban list."
"bench_end","cmd",,,,,,,,,,,,,,,,,,,,"Ends gathering of info."
"bench_showstatsdialog","cmd",,,,,,,,,,,,,,,,,,,,"Shows a dialog displaying the most recent benchmark results."
"bench_start","cmd",,,,,,,,,,,,,,,,,,,,"Starts gathering of info. Arguments: filename to write results into"
"bench_upload","cmd",,,,,,,,,,,,,,,,,,,,"Uploads most recent benchmark stats to the Valve servers."
"benchframe","cmd",,,,,,,,,,,,,,,,,,,,"Takes a snapshot of a particular frame in a time demo."
"bind","cmd",,,,,,,,,,,,,,,,,,,,"Bind a key."
"BindToggle","cmd",,,,,,,,,,,,,,,,,,,,"Performs a bind <key> 'increment var <cvar> 0 1 1'"
"blackbox","0       ",,,,,,,,,,,,,,,,,,,,""
"blackbox_dump","cmd",,,,,,,,,,,,,,,,,,,,"Dump the contents of the blackbox"
"blackbox_record","cmd",,,,,,,,,,,,,,,,,,,,"Record an entry into the blackbox"
"BlendBonesMode","2       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,""
"blink_duration","0       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"How many seconds an eye blink will last."
"bot_mimic","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"Bot uses usercmd of player by index."
"box","cmd",,,,,,,,,,,,,,,,,,,,"Draw a debug box."
"'-break'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+break'","cmd",,,,,,,,,,,,,,,,,,,,""
"breakable_disable_gib_limit","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"breakable_multiplayer","1       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,""
"broadcaster_openmenu","cmd",,,,,,,,,,,,,,,,,,,,""
"buddha","cmd",,,,,,,,,,,,,,,,,,,,"Toggle.  Player takes damage but won't die. (Shows red cross when health is zero)"
"budget","cmd",,,,,,,,,,,,,,,,,,,,"budget"
"budget_averages_window","30      ","ARCHIVE",,,,,,,,,,,,,,,,,,,"number of frames to look at when figuring out average frametimes"
"budget_background_alpha","128     ","ARCHIVE",,,,,,,,,,,,,,,,,,,"how translucent the budget panel is"
"budget_bargraph_background_alpha","128     ","ARCHIVE",,,,,,,,,,,,,,,,,,,"how translucent the budget panel is"
"budget_bargraph_range_ms","16      ","ARCHIVE",,,,,,,,,,,,,,,,,,,"budget bargraph range in milliseconds"
"budget_history_numsamplesvisible","100     ","ARCHIVE",,,,,,,,,,,,,,,,,,,"number of samples to draw in the budget history window.  The lower the better as far as rendering overhead of the budget panel"
"budget_history_range_ms","66      ","ARCHIVE",,,,,,,,,,,,,,,,,,,"budget history range in milliseconds"
"budget_panel_bottom_of_history_fraction","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,"number between 0 and 1"
"budget_panel_height","384     ","ARCHIVE",,,,,,,,,,,,,,,,,,,"height in pixels of the budget panel"
"budget_panel_width","512     ","ARCHIVE",,,,,,,,,,,,,,,,,,,"width in pixels of the budget panel"
"budget_panel_x","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,"number of pixels from the left side of the game screen to draw the budget panel"
"budget_panel_y","50      ","ARCHIVE",,,,,,,,,,,,,,,,,,,"number of pixels from the top side of the game screen to draw the budget panel"
"budget_peaks_window","30      ","ARCHIVE",,,,,,,,,,,,,,,,,,,"number of frames to look at when figuring out peak frametimes"
"budget_show_averages","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,"enable/disable averages in the budget panel"
"budget_show_history","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,"turn history graph off and on. . good to turn off on low end"
"budget_show_peaks","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,"enable/disable peaks in the budget panel"
"budget_toggle_group","cmd",,,,,,,,,,,,,,,,,,,,"Turn a budget group on/off"
"bug","cmd",,,,,,,,,,,,,,,,,,,,"Show the bug reporting UI."
"bug_swap","cmd",,,,,,,,,,,,,,,,,,,,"Automatically swaps the current weapon for the bug bait and back again."
"bugreporter_console_bytes","15000   ",,,,,,,,,,,,,,,,,,,,"Max # of console bytes to put into bug report body (full text still attached)."
"bugreporter_includebsp","1       ",,,,,,,,,,,,,,,,,,,,"Include .bsp for internal bug submissions."
"bugreporter_snapshot_delay","0       ",,,,,,,,,,,,,,,,,,,,"Frames to delay before taking snapshot"
"bugreporter_uploadasync","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,"Upload attachments asynchronously"
"bugreporter_username","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,"Username to use for bugreporter"
"buildcubemaps","cmd",,,,,,,,,,,,,,,,,,,,"Rebuild cubemaps."
"building_cubemaps","0       ",,,,,,,,,,,,,,,,,,,,""
"c_maxdistance","200     ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_maxpitch","90      ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_maxyaw","135     ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_mindistance","30      ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_minpitch","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_minyaw","-135    ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_orthoheight","100     ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_orthowidth","100     ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_thirdpersonshoulder","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_thirdpersonshoulderaimdist","120     ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_thirdpersonshoulderdist","40      ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_thirdpersonshoulderheight","5       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"c_thirdpersonshoulderoffset","20      ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"cache_print","cmd",,,,,,,,,,,,,,,,,,,,"cache_print [section]
Print out contents of cache memory."
"cache_print_lru","cmd",,,,,,,,,,,,,,,,,,,,"cache_print_lru [section]
Print out contents of cache memory."
"cache_print_summary","cmd",,,,,,,,,,,,,,,,,,,,"cache_print_summary [section]
Print out a summary contents of cache memory."
"cam_collision","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"When in thirdperson and cam_collision is set to 1, an attempt is made to keep the camera from passing though walls."
"cam_command","cmd",,,,,,,,,,,,,,,,,,,,"Tells camera to change modes"
"cam_idealdelta","4       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"Controls the speed when matching offset to ideal angles in thirdperson view"
"cam_idealdist","150     ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"cam_ideallag","4       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"Amount of lag used when matching offset to ideal angles in thirdperson view"
"cam_idealpitch","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"cam_idealyaw","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"cam_showangles","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,"When in thirdperson, print viewangles/idealangles/cameraoffsets to the console."
"cam_snapto","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,""
"'-camdistance'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+camdistance'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+cameragrip'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-cameragrip'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+camin'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-camin'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+cammousemove'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-cammousemove'","cmd",,,,,,,,,,,,,,,,,,,,""
"camortho","cmd",,,,,,,,,,,,,,,,,,,,"Switch to orthographic camera."
"'-camout'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+camout'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+campitchdown'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-campitchdown'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+campitchup'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-campitchup'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+camyawleft'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-camyawleft'","cmd",,,,,,,,,,,,,,,,,,,,""
"'+camyawright'","cmd",,,,,,,,,,,,,,,,,,,,""
"'-camyawright'","cmd",,,,,,,,,,,,,,,,,,,,""
"can_show_full_ui","cmd",,,,,,,,,,,,,,,,,,,,"Check show full UI stat"
"cancelselect","cmd",,,,,,,,,,,,,,,,,,,,""
"cast_hull","cmd",,,,,,,,,,,,,,,,,,,,"Tests hull collision detection"
"cast_ray","cmd",,,,,,,,,,,,,,,,,,,,"Tests collision detection"
"cc_captiontrace","1       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"Show missing closecaptions (0 = no, 1 = devconsole, 2 = show in hud)"
"cc_emit","cmd",,,,,,,,,,,,,,,,,,,,"Emits a closed caption"
"cc_findsound","cmd",,,,,,,,,,,,,,,,,,,,"Searches for soundname which emits specified text."
"cc_flush","cmd",,,,,,,,,,,,,,,,,,,,"Flushes async'd captions."
"cc_lang","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"Current close caption language (emtpy = use game UI language)"
"cc_linger_time","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"Close caption linger time."
"cc_minvisibleitems","1       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"Minimum number of caption items to show."
"cc_norepeat","5       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,"In multiplayer games, don't repeat captions more often than this many seconds."
"cc_predisplay_time","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"Close caption delay before showing caption."
"cc_random","cmd",,,,,,,,,,,,,,,,,,,,"Emits a random caption"
"cc_sentencecaptionnorepeat","4       ",,,,,,,,,,,,,,,,"CLIENTDLL",,,,"How often a sentence can repeat."
"cc_showblocks","cmd",,,,,,,,,,,,,,,,,,,,"Toggles showing which blocks are pending/loaded async."
"cc_showmissing","0       ",,,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,"Show missing closecaption entries."
"cc_subtitles","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,"If set, don't show sound effect captions, just voice overs (i.e., won't help hearing impaired players)."
"centerview","cmd",,,,,,,,,,,,,,,,,,,,""
"ch_createairboat","cmd",,,,,,,,,,,,,,,,,,,,"Spawn airboat in front of the player."
"ch_createjeep","cmd",,,,,,,,,,,,,,,,,,,,"Spawn jeep in front of the player."
"changelevel","cmd",,,,,,,,,,,,,,,,,,,,"Change server to the specified map"
"changelevel2","cmd",,,,,,,,,,,,,,,,,,,,"Transition to the specified map in single player"
"chat_channel_debug","cmd",,,,,,,,,,,,,,,,,,,,"Print members of a chat channel"
"chat_clear","cmd",,,,,,,,,,,,,,,,,,,,"Clears all chat history"
